abbr;time;tre200h0;tre200hn;tre200hx;rre150h0;sre000h0;fkl010h0
BAS;201710031300;16.1;15.5;16.4;0.0;28;0.9
BAS;201710031400;16.4;15.6;17.1;0.0;18;1.3
BAS;201710031500;16.4;16.3;16.6;0.0;44;1.2
BAS;201710031600;15.7;15.2;16.2;0.0;55;1.5
BAS;201710031700;14.0;13.2;14.9;0.0;0;0.7
BAS;201710031800;11.5;10.9;12.4;0.0;0;0.2
BAS;201710031900;10.3;9.8;11.0;0.0;0;0.9
BAS;201710032000;9.8;9.4;10.2;0.0;0;0.8
BAS;201710032100;8.8;8.1;9.6;0.0;0;0.2
BAS;201710032200;8.5;8.1;9.1;0.0;0;0.2
BAS;201710032300;7.7;6.5;8.7;0.0;0;0.0
BAS;201710040000;7.3;6.9;7.9;0.0;0;0.1
BAS;201710040100;7.5;7.3;7.9;0.0;0;0.0
BAS;201710040200;6.8;6.4;7.2;0.0;0;0.0
BAS;201710040300;7.4;7.0;7.6;0.0;0;0.0
BAS;201710040400;6.8;6.1;7.4;0.0;0;0.2
BAS;201710040500;6.5;6.3;6.9;0.0;0;0.0
BAS;201710040600;7.3;6.9;7.7;0.0;0;0.4
BAS;201710040700;8.3;7.8;8.8;0.0;0;0.5
BAS;201710040800;9.4;8.9;9.8;0.0;0;0.6
BAS;201710040900;10.9;10.2;11.5;0.0;0;0.4
BAS;201710041000;12.0;11.4;12.6;0.0;0;0.3
BAS;201710041100;13.4;12.9;14.5;0.0;0;0.0
BAS;201710041200;14.7;14.4;15.1;0.0;3;0.1
BAS;201710041300;15.8;15.0;16.2;0.0;16;0.2
BAS;201710041400;15.9;15.7;16.1;0.0;24;1.7
BAS;201710041500;15.3;15.2;15.5;0.0;25;2.3
BAS;201710041600;14.8;14.3;15.1;0.0;6;1.2
BAS;201710041700;12.8;11.4;14.4;0.0;0;0.6
BAS;201710041800;11.0;10.2;11.7;0.0;0;0.0
BAS;201710041900;9.8;8.7;10.2;0.0;0;0.0
BAS;201710042000;9.7;8.9;10.3;0.0;0;0.1
BAS;201710042100;9.0;8.4;9.9;0.0;0;0.2
BAS;201710042200;8.5;7.8;9.4;0.0;0;0.2
BAS;201710042300;8.1;7.4;8.5;0.0;0;0.0
BAS;201710050000;7.6;7.2;8.1;0.0;0;0.3
BAS;201710050100;7.0;6.5;7.5;0.0;0;0.1
BAS;201710050200;7.2;6.5;7.5;0.0;0;0.4
BAS;201710050300;7.1;6.9;7.8;0.0;0;0.6
BAS;201710050400;6.4;6.0;6.9;0.0;0;0.6
BAS;201710050500;5.6;5.3;5.9;0.0;0;0.2
BAS;201710050600;6.4;5.2;7.8;0.0;14;0.6
BAS;201710050700;9.4;8.4;10.4;0.0;39;0.3
BAS;201710050800;12.3;11.2;13.2;0.0;60;0.0
BAS;201710050900;14.6;13.8;15.6;0.0;60;0.0
BAS;201710051000;16.5;15.9;17.3;0.0;60;0.0
BAS;201710051100;18.6;17.8;19.2;0.0;60;0.1
BAS;201710051200;21.0;19.8;21.9;0.0;60;1.0
BAS;201710051300;21.7;21.5;21.8;0.0;60;4.9
BAS;201710051400;21.5;21.2;21.6;0.0;60;4.9
BAS;201710051500;21.0;20.4;21.5;0.0;31;4.8
BAS;201710051600;19.5;18.8;20.3;0.0;0;3.6
BAS;201710051700;18.2;18.1;18.3;0.0;0;0.9
BAS;201710051800;17.3;16.0;17.9;0.0;0;0.0
BAS;201710051900;14.3;14.0;15.5;0.2;0;0.0
BAS;201710052000;13.5;13.3;13.7;1.5;0;0.1
BAS;201710052100;13.0;12.9;13.1;0.2;0;0.0
BAS;201710052200;10.8;9.9;12.9;5.0;0;0.0
BAS;201710052300;9.9;9.9;10.0;0.3;0;0.0
BAS;201710060000;9.8;9.8;9.9;0.1;0;0.0
BAS;201710060100;9.6;9.0;9.8;0.0;0;0.0
BAS;201710060200;8.7;8.3;8.9;0.0;0;0.0
BAS;201710060300;8.9;8.7;9.1;0.0;0;0.1
BAS;201710060400;8.8;8.4;9.0;0.0;0;0.0
BAS;201710060500;8.9;8.8;9.1;0.0;0;0.5
BAS;201710060600;8.2;7.8;8.7;0.0;9;0.6
BAS;201710060700;9.4;8.8;10.0;0.1;22;0.3
BAS;201710060800;10.3;10.1;10.5;0.0;7;0.0
BAS;201710060900;11.0;10.7;11.3;0.0;0;0.8
BAS;201710061000;11.6;11.4;11.8;0.0;7;2.6
BAS;201710061100;12.2;11.8;12.4;0.0;16;1.5
BAS;201710061200;12.7;12.3;13.0;0.0;23;1.2
BAS;201710061300;12.3;11.4;12.7;0.0;1;3.4
BAS;201710061400;11.7;10.7;12.2;0.0;30;2.8
BAS;201710061500;12.4;12.0;12.8;0.0;41;1.9
BAS;201710061600;11.3;10.7;12.2;0.0;0;1.9
BAS;201710061700;10.5;10.3;10.8;0.0;0;0.8
BAS;201710061800;9.5;9.0;10.0;0.0;0;1.5
BAS;201710061900;9.4;9.1;9.8;0.0;0;1.9
BAS;201710062000;9.5;9.3;9.6;0.0;0;2.1
BAS;201710062100;9.0;8.3;9.3;0.0;0;0.4
BAS;201710062200;7.3;6.2;8.2;0.0;0;0.0
BAS;201710062300;6.8;6.2;7.1;0.0;0;0.0
BAS;201710070000;6.7;5.7;7.3;0.0;0;0.2
BAS;201710070100;5.7;5.3;6.1;0.0;0;0.1
BAS;201710070200;6.6;6.3;6.7;0.0;0;0.3
BAS;201710070300;5.9;5.1;6.4;0.0;0;0.4
BAS;201710070400;5.8;5.4;6.0;0.0;0;0.0
BAS;201710070500;5.4;5.0;5.7;0.0;0;0.2
BAS;201710070600;5.1;4.9;5.6;0.0;6;0.2
BAS;201710070700;6.8;5.7;7.6;0.0;26;1.0
BAS;201710070800;8.3;7.8;8.8;0.0;60;0.3
BAS;201710070900;10.0;9.1;11.1;0.0;60;0.1
BAS;201710071000;11.9;11.3;12.4;0.0;59;0.0
BAS;201710071100;13.1;12.4;13.7;0.0;29;0.0
BAS;201710071200;14.8;14.2;15.1;0.0;42;0.0
BAS;201710071300;14.6;14.5;14.8;0.0;17;0.5
BAS;201710071400;14.3;14.2;14.6;0.0;1;0.7
BAS;201710071500;13.7;13.3;14.0;0.0;1;0.0
BAS;201710071600;13.0;12.6;13.2;0.0;0;0.1
BAS;201710071700;12.5;11.9;12.6;0.0;0;0.0
BAS;201710071800;11.9;11.8;12.1;0.0;0;0.0
BAS;201710071900;11.8;11.7;11.9;0.0;0;0.3
BAS;201710072000;11.6;11.4;11.7;0.0;0;1.2
BAS;201710072100;11.5;11.3;11.9;0.0;0;1.2
BAS;201710072200;12.2;12.1;12.2;0.0;0;1.6
BAS;201710072300;11.6;11.4;11.7;0.0;0;1.4
BAS;201710080000;11.7;11.4;11.9;0.0;0;2.6
BAS;201710080100;10.5;9.5;11.3;0.9;0;0.5
BAS;201710080200;9.6;9.5;9.6;0.1;0;0.2
BAS;201710080300;9.7;9.6;9.8;0.0;0;0.4
BAS;201710080400;9.6;9.4;9.7;0.0;0;1.6
BAS;201710080500;9.7;9.6;9.9;0.0;0;1.3
BAS;201710080600;9.9;9.9;10.0;0.0;0;0.8
BAS;201710080700;9.6;9.4;9.8;0.6;0;1.1
BAS;201710080800;9.6;9.4;9.7;0.0;0;1.4
BAS;201710080900;10.0;9.8;10.2;0.4;0;1.2
BAS;201710081000;10.3;10.1;10.6;0.2;0;0.8
BAS;201710081100;10.8;10.5;11.1;0.1;0;0.7
BAS;201710081200;11.3;11.0;11.6;0.0;0;0.5
BAS;201710081300;11.9;11.6;12.2;0.0;0;0.6
BAS;201710081400;12.7;12.6;12.8;0.0;0;1.3
BAS;201710081500;12.7;12.5;12.8;0.0;0;1.1
BAS;201710081600;12.4;12.1;12.6;0.0;0;1.2
BAS;201710081700;11.8;11.5;12.1;0.1;0;1.1
BAS;201710081800;11.7;11.3;11.9;0.0;0;0.8
BAS;201710081900;11.5;11.4;11.5;0.0;0;0.3
BAS;201710082000;11.4;11.3;11.4;0.2;0;0.6
BAS;201710082100;11.4;11.3;11.4;0.3;0;0.4
BAS;201710082200;11.4;11.3;11.5;0.2;0;1.3
BAS;201710082300;11.2;11.1;11.3;0.1;0;0.5
BAS;201710090000;11.0;10.9;11.2;0.0;0;0.2
BAS;201710090100;10.1;9.7;10.8;0.0;0;0.8
BAS;201710090200;10.3;9.9;10.6;0.0;0;0.3
BAS;201710090300;10.7;10.6;10.8;0.0;0;0.1
BAS;201710090400;11.0;10.8;11.1;0.0;0;0.3
BAS;201710090500;11.0;10.9;11.1;0.0;0;0.3
BAS;201710090600;11.0;10.8;11.2;0.3;0;0.5
BAS;201710090700;11.5;11.3;11.8;0.1;0;0.1
BAS;201710090800;12.0;11.8;12.1;0.0;0;0.5
BAS;201710090900;12.6;12.3;12.8;0.0;0;0.6
BAS;201710091000;13.2;13.0;13.4;0.0;0;0.4
BAS;201710091100;13.3;13.2;13.5;0.0;0;0.5
BAS;201710091200;13.3;12.9;13.8;0.0;0;0.5
BAS;201710091300;14.1;13.8;14.4;0.0;0;1.3
BAS;201710091400;14.8;14.5;15.1;0.0;16;1.9
BAS;201710091500;14.8;14.5;15.3;0.0;32;2.2
BAS;201710091600;13.7;12.1;14.5;0.0;30;1.9
BAS;201710091700;10.8;10.4;11.4;0.0;0;1.5
BAS;201710091800;11.0;10.6;11.3;0.0;0;1.8
BAS;201710091900;10.0;9.5;10.6;0.0;0;1.5
BAS;201710092000;9.2;8.8;9.6;0.0;0;2.1
BAS;201710092100;8.8;8.6;9.0;0.0;0;1.1
BAS;201710092200;7.5;7.3;7.9;0.0;0;0.2
BAS;201710092300;7.3;6.9;7.9;0.0;0;0.1
BAS;201710100000;7.4;7.2;7.5;0.0;0;0.0
BAS;201710100100;7.0;6.4;7.4;0.0;0;0.0
BAS;201710100200;6.7;6.4;7.0;0.0;0;0.0
BAS;201710100300;6.5;6.4;6.6;0.0;0;0.1
BAS;201710100400;6.3;6.1;6.4;0.0;0;0.4
BAS;201710100500;6.7;6.4;6.8;0.0;0;0.8
BAS;201710100600;6.8;6.7;7.2;0.0;0;1.3
BAS;201710100700;7.8;7.4;8.4;0.0;16;1.9
BAS;201710100800;9.2;8.5;9.9;0.0;50;0.5
BAS;201710100900;11.5;10.6;12.6;0.0;43;0.2
BAS;201710101000;14.7;13.6;16.1;0.0;58;0.1
BAS;201710101100;16.6;15.7;17.9;0.0;55;0.1
BAS;201710101200;17.8;17.0;18.2;0.0;59;0.1
BAS;201710101300;17.8;17.0;18.2;0.0;48;1.2
BAS;201710101400;17.0;16.8;17.2;0.0;16;0.9
BAS;201710101500;16.3;16.0;16.6;0.0;0;0.0
BAS;201710101600;15.5;15.1;15.9;0.0;0;0.0
BAS;201710101700;14.1;13.3;15.1;0.0;0;0.0
BAS;201710101800;12.9;12.5;13.7;0.0;0;0.0
BAS;201710101900;12.9;12.7;13.0;0.0;0;0.0
BAS;201710102000;12.4;12.2;12.6;0.0;0;0.0
BAS;201710102100;12.4;12.3;12.4;0.0;0;0.0
BAS;201710102200;12.3;12.0;12.5;0.0;0;0.2
BAS;201710102300;11.5;11.0;11.9;0.0;0;0.0
BAS;201710110000;11.1;11.0;11.1;0.0;0;0.0
BAS;201710110100;11.2;11.1;11.2;0.0;0;0.1
BAS;201710110200;10.9;10.7;11.0;0.0;0;0.2
BAS;201710110300;10.4;10.0;10.9;0.0;0;0.6
BAS;201710110400;10.1;9.8;10.3;0.0;0;0.6
BAS;201710110500;9.6;9.5;9.7;0.0;0;0.3
BAS;201710110600;9.3;9.1;9.4;0.0;8;0.6
BAS;201710110700;9.8;9.5;10.0;0.0;29;1.4
BAS;201710110800;11.1;10.1;12.0;0.0;60;1.3
BAS;201710110900;13.3;12.0;14.6;0.0;60;0.1
BAS;201710111000;16.1;15.1;16.7;0.0;60;0.1
BAS;201710111100;17.7;17.0;18.5;0.0;60;0.0
BAS;201710111200;18.9;18.5;19.5;0.0;60;0.0
BAS;201710111300;19.7;19.2;19.9;0.0;60;0.1
BAS;201710111400;19.8;19.6;20.0;0.0;60;0.4
BAS;201710111500;19.8;19.5;20.1;0.0;60;0.5
BAS;201710111600;18.5;17.2;19.5;0.0;39;0.4
BAS;201710111700;14.7;13.8;16.1;0.0;0;0.0
BAS;201710111800;13.9;13.3;14.5;0.0;0;0.0
BAS;201710111900;13.0;12.7;13.8;0.0;0;0.0
BAS;201710112000;12.2;11.6;12.5;0.0;0;0.0
BAS;201710112100;12.0;11.2;12.6;0.0;0;0.0
BAS;201710112200;11.3;11.0;11.8;0.0;0;0.0
BAS;201710112300;10.8;10.7;11.0;0.0;0;0.0
BAS;201710120000;10.3;10.2;10.5;0.0;0;0.0
BAS;201710120100;10.0;9.8;10.1;0.0;0;0.0
BAS;201710120200;9.9;9.7;10.0;0.0;0;0.4
BAS;201710120300;10.3;10.2;10.6;0.0;0;0.9
BAS;201710120400;9.7;9.0;10.3;0.0;0;1.4
BAS;201710120500;9.4;8.5;10.1;0.0;0;1.3
BAS;201710120600;10.3;9.9;11.2;0.0;0;0.7
BAS;201710120700;13.1;11.7;14.8;0.0;0;0.4
BAS;201710120800;14.8;13.8;16.2;0.0;4;0.2
BAS;201710120900;17.1;16.5;17.5;0.0;17;0.0
BAS;201710121000;17.7;17.0;18.4;0.0;21;0.1
BAS;201710121100;18.6;17.7;19.6;0.0;37;0.6
BAS;201710121200;19.1;18.4;19.8;0.0;33;0.2
BAS;201710121300;19.8;19.4;20.3;0.0;37;0.7
BAS;201710121400;19.4;19.0;19.6;0.0;36;2.4
BAS;201710121500;19.0;18.7;19.3;0.0;59;2.8
BAS;201710121600;17.5;16.8;18.2;0.0;23;1.6
BAS;201710121700;15.2;13.3;16.5;0.0;0;0.0
BAS;201710121800;13.2;12.9;13.8;0.0;0;0.0
BAS;201710121900;12.2;12.1;12.4;0.0;0;0.1
BAS;201710122000;11.5;11.2;11.9;0.0;0;0.0
BAS;201710122100;11.0;9.9;11.4;0.0;0;0.2
BAS;201710122200;10.9;10.1;11.4;0.0;0;0.0
BAS;201710122300;10.5;10.0;10.8;0.0;0;0.1
BAS;201710130000;10.9;10.7;11.1;0.0;0;0.5
BAS;201710130100;10.9;10.7;11.1;0.0;0;0.9
BAS;201710130200;10.6;10.3;11.0;0.0;0;0.8
BAS;201710130300;9.5;8.8;10.1;0.0;0;0.7
BAS;201710130400;9.7;9.6;9.9;0.0;0;1.1
BAS;201710130500;9.6;9.3;9.7;0.0;0;1.3
BAS;201710130600;9.9;9.5;10.7;0.1;7;1.2
BAS;201710130700;10.8;10.6;11.1;0.0;27;0.9
BAS;201710130800;12.3;11.5;13.4;0.0;60;0.1
BAS;201710130900;14.8;13.6;15.9;0.0;60;0.0
BAS;201710131000;16.9;15.8;17.7;0.0;60;0.0
BAS;201710131100;19.2;18.3;20.1;0.0;60;0.0
BAS;201710131200;20.7;20.3;20.9;0.0;60;0.3
BAS;201710131300;21.0;20.6;21.6;0.0;60;0.4
BAS;201710131400;21.5;21.2;21.8;0.0;60;0.3
BAS;201710131500;21.0;20.6;21.6;0.0;60;1.0
BAS;201710131600;19.7;19.1;20.2;0.0;36;0.7
BAS;201710131700;16.8;15.5;17.4;0.0;0;-
BAS;201710131800;14.6;14.1;15.0;0.0;0;-
BAS;201710131900;13.0;12.4;13.4;0.0;0;-
BAS;201710132000;11.9;11.5;12.8;0.0;0;-
BAS;201710132100;11.9;10.9;12.8;0.0;0;-
BAS;201710132200;11.1;10.6;11.4;0.0;0;-
BAS;201710132300;11.3;10.8;11.8;0.0;0;-
BAS;201710140000;10.6;10.1;11.1;0.0;0;-
BAS;201710140100;10.4;9.1;10.8;0.0;0;-
BAS;201710140200;10.3;10.2;10.5;0.0;0;-
BAS;201710140300;10.1;9.9;10.2;0.0;0;-
BAS;201710140400;9.6;9.1;9.9;0.0;0;-
BAS;201710140500;8.5;7.8;9.6;0.0;0;-
BAS;201710140600;7.9;7.5;8.4;0.0;0;-
BAS;201710140700;10.1;8.1;10.9;0.0;20;-
BAS;201710140800;12.0;11.1;12.9;0.0;60;-
BAS;201710140900;14.8;13.4;16.4;0.0;60;-
BAS;201710141000;17.2;16.0;18.1;0.0;60;-
BAS;201710141100;18.9;18.2;19.8;0.0;60;-
BAS;201710141200;20.6;20.0;20.9;0.0;60;-
BAS;201710141300;21.2;20.9;21.7;0.0;60;-
BAS;201710141400;21.7;21.3;21.9;0.0;60;-
BAS;201710141500;21.6;21.3;21.9;0.0;60;-
BAS;201710141600;19.4;17.1;20.8;0.0;35;-
BAS;201710141700;16.4;14.9;16.9;0.0;0;-
BAS;201710141800;14.3;13.3;15.2;0.0;0;-
BAS;201710141900;13.2;12.8;13.8;0.0;0;-
BAS;201710142000;13.0;12.3;13.6;0.0;0;-
BAS;201710142100;13.3;12.6;13.4;0.0;0;-
BAS;201710142200;12.4;12.1;12.7;0.0;0;-
BAS;201710142300;12.0;11.9;12.2;0.0;0;-
BAS;201710150000;11.5;11.2;11.8;0.0;0;-
BAS;201710150100;11.2;11.0;11.3;0.0;0;-
BAS;201710150200;11.4;11.1;11.7;0.0;0;-
BAS;201710150300;10.6;8.9;11.7;0.0;0;-
BAS;201710150400;11.1;10.6;11.5;0.0;0;-
BAS;201710150500;10.8;10.7;10.9;0.0;0;-
BAS;201710150600;10.9;10.8;10.9;0.0;0;-
BAS;201710150700;11.4;11.0;11.9;0.0;20;-
BAS;201710150800;13.0;12.2;13.8;0.0;60;-
BAS;201710150900;14.9;14.0;16.1;0.0;60;-
BAS;201710151000;16.9;16.3;17.9;0.0;60;-
BAS;201710151100;19.2;18.4;20.1;0.0;60;-
BAS;201710151200;20.9;20.3;21.8;0.0;60;-
BAS;201710151300;22.5;22.0;22.9;0.0;60;-
BAS;201710151400;22.6;22.4;22.8;0.0;60;-
BAS;201710151500;21.9;21.5;22.5;0.0;60;-
BAS;201710151600;20.3;19.8;21.3;0.0;28;-
BAS;201710151700;17.8;16.3;19.5;0.0;0;-
BAS;201710151800;15.5;15.0;16.7;0.0;0;-
BAS;201710151900;15.4;14.7;16.3;0.0;0;-
BAS;201710152000;14.5;13.5;15.1;0.0;0;-
BAS;201710152100;14.3;14.0;14.7;0.0;0;-
BAS;201710152200;13.6;13.4;14.0;0.0;0;-
BAS;201710152300;12.9;12.4;13.4;0.0;0;-
BAS;201710160000;12.2;11.9;12.3;0.0;0;-
BAS;201710160100;12.0;11.9;12.0;0.0;0;-
BAS;201710160200;11.7;11.5;11.9;0.0;0;-
BAS;201710160300;11.3;10.9;11.5;0.0;0;-
BAS;201710160400;11.1;10.7;11.3;0.0;0;-
BAS;201710160500;10.7;10.4;11.0;0.0;0;-
BAS;201710160600;10.4;10.1;10.5;0.0;0;-
BAS;201710160700;11.2;10.7;12.0;0.0;18;-
BAS;201710160800;13.4;12.4;14.6;0.0;60;-
BAS;201710160900;16.3;14.9;17.4;0.0;60;-
BAS;201710161000;18.8;17.9;20.1;0.0;60;-
BAS;201710161100;20.9;20.4;21.7;0.0;60;-
BAS;201710161200;22.8;22.2;23.3;0.0;60;-
BAS;201710161300;23.6;23.2;24.1;0.0;60;-
BAS;201710161400;24.1;23.9;24.3;0.0;60;-
BAS;201710161500;23.3;22.7;24.0;0.0;60;-
BAS;201710161600;21.8;20.9;22.5;0.0;22;-
BAS;201710161700;19.9;19.3;20.6;0.0;0;-
BAS;201710161800;18.8;18.5;19.1;0.0;0;-
BAS;201710161900;17.9;16.9;18.7;0.0;0;-
BAS;201710162000;16.0;15.3;16.8;0.0;0;-
BAS;201710162100;14.9;14.4;15.2;0.0;0;-
BAS;201710162200;14.3;13.9;14.4;0.0;0;-
BAS;201710162300;13.3;12.8;13.9;0.0;0;-
BAS;201710170000;12.7;12.1;13.0;0.0;0;-
BAS;201710170100;11.5;9.1;12.4;0.0;0;-
BAS;201710170200;11.6;11.3;11.8;0.0;0;-
BAS;201710170300;10.7;10.6;10.8;0.0;0;-
BAS;201710170400;10.3;10.2;10.5;0.0;0;-
BAS;201710170500;10.0;9.9;10.3;0.0;0;-
BAS;201710170600;9.8;9.5;10.0;0.0;0;-
BAS;201710170700;10.4;9.9;11.1;0.0;13;-
BAS;201710170800;12.4;11.4;13.0;0.0;60;-
BAS;201710170900;14.2;13.4;15.4;0.0;60;-
BAS;201710171000;16.8;15.8;18.0;0.0;60;-
BAS;201710171100;19.5;18.1;20.7;0.0;60;-
BAS;201710171200;21.5;20.5;22.2;0.0;60;-
BAS;201710171300;23.1;22.6;23.6;0.0;60;-
BAS;201710171400;23.6;23.3;23.7;0.0;60;-
BAS;201710171500;23.4;23.0;23.6;0.0;60;-
BAS;201710171600;20.0;18.6;22.8;0.0;21;-
BAS;201710171700;16.1;14.5;16.8;0.0;0;-
BAS;201710171800;15.1;13.5;15.9;0.0;0;-
BAS;201710171900;15.1;15.0;15.4;0.0;0;-
BAS;201710172000;14.5;14.0;15.1;0.0;0;-
BAS;201710172100;13.4;12.9;14.0;0.0;0;-
BAS;201710172200;12.6;12.2;12.9;0.0;0;-
BAS;201710172300;10.5;9.5;12.0;0.0;0;-
BAS;201710180000;10.1;9.2;10.7;0.0;0;-
BAS;201710180100;10.4;9.2;10.8;0.0;0;-
BAS;201710180200;9.5;7.6;10.4;0.0;0;-
BAS;201710180300;9.0;7.4;9.5;0.0;0;-
BAS;201710180400;9.2;8.6;9.5;0.0;0;-
BAS;201710180500;8.8;8.4;9.1;0.0;0;-
BAS;201710180600;8.7;8.6;8.9;0.0;0;-
BAS;201710180700;9.7;9.2;10.3;0.0;20;-
BAS;201710180800;11.6;10.6;12.6;0.0;60;2.1
BAS;201710180900;14.3;13.2;15.6;0.0;60;1.8
BAS;201710181000;17.2;16.5;18.0;0.0;60;1.3
BAS;201710181100;19.1;18.3;20.1;0.0;60;1.2
BAS;201710181200;20.7;20.1;21.2;0.0;60;0.9
BAS;201710181300;21.5;21.1;21.8;0.0;60;0.8
BAS;201710181400;21.9;21.6;22.0;0.0;60;0.7
BAS;201710181500;21.6;20.9;22.0;0.0;60;0.6
BAS;201710181600;18.0;16.0;20.3;0.0;21;0.6
BAS;201710181700;15.5;15.0;16.2;0.0;0;0.9
BAS;201710181800;15.1;14.5;16.4;0.0;0;1.2
BAS;201710181900;14.0;13.5;14.5;0.0;0;1.9
BAS;201710182000;13.6;13.3;13.8;0.0;0;2.1
BAS;201710182100;12.7;12.5;12.8;0.0;0;1.4
BAS;201710182200;12.4;12.1;12.6;0.0;0;1.6
BAS;201710182300;12.1;12.0;12.3;0.0;0;1.4
BAS;201710190000;11.5;11.4;11.8;0.0;0;1.5
BAS;201710190100;11.5;11.2;11.7;0.0;0;1.9
BAS;201710190200;11.4;11.3;11.6;0.0;0;1.9
BAS;201710190300;11.5;11.4;11.8;0.0;0;2.1
BAS;201710190400;11.9;11.7;12.1;0.0;0;2.3
BAS;201710190500;11.6;11.1;12.0;0.0;0;1.3
BAS;201710190600;10.4;9.6;11.3;0.0;0;1.2
BAS;201710190700;11.9;11.5;12.3;0.0;0;1.4
BAS;201710190800;12.9;12.5;13.4;0.0;0;1.7
BAS;201710190900;14.3;13.6;15.1;0.0;0;1.8
BAS;201710191000;16.4;15.4;17.1;0.0;53;1.9
BAS;201710191100;18.2;17.3;19.2;0.0;32;2.0
BAS;201710191200;20.0;19.4;20.4;0.0;60;1.3
BAS;201710191300;21.4;21.0;21.7;0.0;60;1.2
BAS;201710191400;22.1;21.9;22.2;0.0;57;0.9
BAS;201710191500;20.8;19.0;22.3;0.0;17;0.6
BAS;201710191600;18.0;16.1;19.5;0.0;0;1.6
BAS;201710191700;16.1;15.3;17.2;0.0;0;1.6
BAS;201710191800;15.6;14.8;16.4;0.0;0;0.8
BAS;201710191900;14.2;13.3;14.7;0.0;0;0.7
BAS;201710192000;12.4;10.9;13.4;0.0;0;0.9
BAS;201710192100;12.2;11.4;13.0;0.0;0;1.0
BAS;201710192200;11.8;10.8;12.5;0.0;0;1.2
BAS;201710192300;11.3;11.2;11.4;0.0;0;1.6
BAS;201710200000;11.4;11.2;11.7;0.0;0;1.8
BAS;201710200100;10.9;10.7;11.2;0.0;0;1.5
BAS;201710200200;11.2;11.0;11.3;0.0;0;1.5
BAS;201710200300;10.9;10.6;11.4;0.0;0;1.9
BAS;201710200400;10.7;10.6;10.8;0.0;0;2.0
BAS;201710200500;10.8;10.7;10.9;0.0;0;2.9
BAS;201710200600;11.2;10.8;11.6;0.0;0;2.9
BAS;201710200700;11.7;11.6;11.9;0.0;0;2.8
BAS;201710200800;13.5;12.3;14.9;0.0;21;2.2
BAS;201710200900;15.1;14.8;15.5;0.0;0;1.7
BAS;201710201000;16.2;15.7;16.5;0.0;0;1.0
BAS;201710201100;17.2;16.8;17.7;0.0;0;1.0
BAS;201710201200;16.0;15.4;16.7;0.0;0;2.5
BAS;201710201300;15.0;14.8;15.4;0.2;0;0.6
BAS;201710201400;15.3;15.0;15.5;0.0;0;0.7
BAS;201710201500;15.8;15.4;16.2;0.0;0;0.9
BAS;201710201600;15.8;15.4;16.2;0.0;0;1.1
BAS;201710201700;15.0;14.8;15.1;0.0;0;1.8
BAS;201710201800;15.2;15.0;15.3;0.0;0;1.7
BAS;201710201900;15.2;14.8;15.4;0.0;0;1.2
BAS;201710202000;14.8;14.7;14.9;0.0;0;1.3
BAS;201710202100;14.4;14.2;14.7;0.0;0;1.1
BAS;201710202200;14.2;14.0;14.2;0.0;0;1.1
BAS;201710202300;13.7;13.4;13.9;0.0;0;0.6
BAS;201710210000;13.7;13.5;13.9;0.0;0;0.4
BAS;201710210100;13.8;13.7;14.1;0.0;0;0.6
BAS;201710210200;13.9;13.8;14.0;0.0;0;1.1
BAS;201710210300;13.9;13.8;13.9;0.0;0;1.5
BAS;201710210400;13.8;13.6;13.9;0.0;0;1.6
BAS;201710210500;13.8;13.7;14.0;0.0;0;1.1
BAS;201710210600;13.5;13.2;13.9;0.0;0;0.6
BAS;201710210700;13.7;13.3;14.6;0.0;0;0.7
BAS;201710210800;15.3;14.5;16.2;0.0;52;2.1
BAS;201710210900;17.3;16.4;17.8;0.0;50;2.3
BAS;201710211000;18.7;17.9;19.1;0.0;11;1.8
BAS;201710211100;19.8;19.1;20.1;0.0;48;2.1
BAS;201710211200;21.1;20.3;21.8;0.0;30;0.8
BAS;201710211300;21.0;20.5;21.3;0.0;0;2.4
BAS;201710211400;20.4;20.1;20.7;0.0;3;2.2
BAS;201710211500;19.2;18.0;20.0;0.0;0;1.2
BAS;201710211600;16.6;12.7;18.9;0.5;0;4.9
BAS;201710211700;12.2;11.6;12.5;0.4;0;4.7
BAS;201710211800;11.7;11.5;11.9;0.4;0;2.0
BAS;201710211900;11.6;11.2;12.1;0.2;0;1.7
BAS;201710212000;11.0;10.6;11.5;0.9;0;4.2
BAS;201710212100;10.8;10.5;11.2;0.1;0;2.3
BAS;201710212200;11.5;11.3;11.9;0.0;0;2.0
BAS;201710212300;12.0;11.8;12.3;0.0;0;3.5
BAS;201710220000;11.9;11.5;12.2;0.0;0;2.1
BAS;201710220100;12.3;12.1;12.4;0.0;0;3.1
BAS;201710220200;12.1;12.0;12.3;0.0;0;3.4
BAS;201710220300;11.7;11.5;11.9;0.0;0;2.3
BAS;201710220400;10.8;10.3;11.2;0.0;0;3.0
BAS;201710220500;9.6;9.1;10.0;0.0;0;2.2
BAS;201710220600;9.8;9.6;10.0;0.0;0;2.8
BAS;201710220700;10.5;10.3;11.1;0.0;4;3.3
BAS;201710220800;11.2;11.0;11.4;0.0;15;3.8
BAS;201710220900;11.2;10.5;11.4;0.1;2;4.0
BAS;201710221000;10.9;10.0;11.8;0.3;23;3.7
BAS;201710221100;12.2;11.9;12.4;0.0;41;4.5
BAS;201710221200;12.2;11.8;12.9;0.0;19;4.8
BAS;201710221300;11.9;11.1;12.3;0.0;1;4.4
